id,glosa
2933,op mantenedor suministro energia sr
2934,control en el proceso para que cumplan con las normativas de calidad vigentes detectar actividades que afecten la gestión de calidad detectar actividades improductivas que afecten la calidad
2935,bodeguero cargadordescargadorrecepcionista despachador aseo de su lugar de trabajo y ayudante de reparto
2936,asistente administrativa y cajera en centro de pago
2937,asegurar la correcta completa y oportuna mantención y exhibición de stock de productos del área
2938,funciones administrativas contables y tributarias en oficina de contabilidad
2939,chofer conductor
2940,atendedor de combustible lavador y aseador y cualquier otra actividad anexa o relacionada al cargo
2941,auxiliar de aseo
2942,realizar controles de calidad y registrar los resultados utilizando técnicas estandarizadas de análisis con el fin de asegurar la calidad de los materiales analizados eventualmente realizar otras tareas propias de laboratorio como apoyo al área
2943,funciones inherentes de responsable de proyectos
2944,ayudante operaciones b
2945,gestionar y realizar el control y supervisión de la división medica la cual administra
2946,actividades de limpieza diaria en oficinas administrativaslavado y desinfección de baños privados y uso de alumnosservicio de limpieza en todas las escaleraslavado de piso en oficinaslavado de piso en salas de claseslavado de pisos en pasillosrecolección de basura en oficina y baños dos
2947,cortar ensamblar y prensar flexibles de acuerdo a medidas requeridas por el cliente según orden de trabajode acuerdo a requerimiento visita clientes para dar mantención técnicaapoya en labores de bodega tales como contar almacenar separar pedidos y su revisión antes de su despacho r
2948,gerente de cuentas
2949,faenas de poda y levante  desbrote faena plantación faena raleo hechuras de fajas habilitación de caminos faenas de roses  extraer  limpiar  ordenar superficie  cortar con la motosierra  el material  el boyerizo extrae en forma manual o con bueyes faena
2950,ejecutivo servicio al cliente
2951,liderar la coordinación del proyecto en obra tanto interna como externa de la mano con elmandante e ito velando por un flujo de la información eficiente entre las partes garantizarel cumplimiento de los estándares y metodologías bim planteadas por el mandante en elmodelo
2952,apoyar en la atención y venta recepción de público en su ingreso al complejo tareas administrativas mantención y limpieza de las dependencias del cine u otra área que se requiera procurando respetar y cumplir los procedimientos definidos por la empresa
2953,traslado de pasajeros
2954,administradora área  de recursos humanos auditorias remuneraciones
2955,almacen y bodega
2956,deberá desarrollar las labores de promoción colocación venta entrega de pólizas a los clientes ejecución de labores de atención al asegurado cobro de primas de las pólizas de seguros contratadas participar en campañas de fidelización de clientes ejecución de labores de mantención de seguros
2957,recibir y realizar las transacciones necesarias para el normal funcionamiento de las operaciones de la empresa
2958,segun descriptor de cargo
2959,cajero part time
2960,planificador de partes
2961,liderar todos los procesos organizacionales requeridos para el cumplimiento del propósito de la fundación velar  por  el  bienestar  de  los  miembros  del  equipo ejecutivo  de  la  fundaciónliderar los procesos de reclutamiento selección evaluación y promoción de los profesionales
2962,labores docentes y administrativas que el empleador le encomiende para el funcionamiento del colegio
2963,asesor de compras
2964,chofer profesional
2965,técnico especialista regional
2966,labores generales de avicultura
2967,trabajos seccion cocina
2968,educadora diferencial de aula en básica
2969,funciones de ensayista
2970,se encuentran estipuladas en descriptor de cargo
2971,obras civiles
2972,preparación materialpreparación del alumnoapoyo al docenteconvivenciaotras funciones
2973,labores generales agrícolas
2974,jornal  programa denominado transferencia restauracion y manejo forestal de bosque nativo y plantaciones en aysen  labor a desarrollar en coyhaique
2975,coordinar lavado diario segun programallenar registros y tarjas de procesoentregar productos de lavado de frutaentregar implenetos de trabajo a las areas de procesocumplir con normas de higiene y seguridad
2976,coordinar y supervisar obras asegurando la calidad de la construcción de la red de distribucióneléctrica llevando a cabo las acciones pertinentes para evitar cualquier atraso en el programa de obra y los conceptos de trabajo se realicen en tiempo y forma
2977,el trabajador es contratado por la corporación educacional masónica de concepción para desarrollar talleres de instrucción en voleibol ajedrez y tenis de mesa en el colegio tp los acacios ubicado en av vicuña mackenna 1442 concepción
2978,solucionar conflictos y atender necesidades que surjan con los estudiantes o derivar a quien competa si es necesario participar en actividades recreativas y formativas del centro educativo en el que trabajes formar e incentivar el aprendizaje en los estudiantes considerando sus intereses y habilid
2979,desarrollar todas las funciones asignadas cumpliendo con las leyes vigentes políticas procedimientos estándares e instrucciones operacionales definidas por la empresa asociadas al cargo entre otras funciones propias de su cargo
2980,atencion a clientes en la sala de ventas
2981,1 revisar y evaluar problemas que surgen con relacion al uso de las herramientas productivas 2 responder rapida y eficientemente ante la aparicion de problemas informaticos que refieran al uso de herramientas productivas de la empresa buscando y planificando solucion rapida y efectiva 3 desarroll
2982,mecanico y trabajos generales de mantencion y reparacion
2983,ingeniero en gestión
2984,jefa proyecto
2985,garzon
2986,profesora de biología
2987,asesorar en prevención de riesgos a la linea de supervisión trabajadores y fundamentalmente al administrador de faena y operaciones en la detección de condiciones y acciones de riesgosdifundir matriz de riesgos y procedimientos de trabajogestionar charlas massosolicitar insumos de eppetc
2988,desempeñar labores que no requieren una especialidad solo es necesario cumplir instrucciones precisas y una capacitación previa algunas de las labores a desarrollar son inspección visual armado de pallet limpieza y apoyo operativo en el proceso en la línea de embotellado
2989,elaborar producción diaria de preparados magistrales asegurando calidad y oportunidad establecidas de acuerdo a los procedimientos establecidosdocumentar registros asociados a la producción de preparados magistrales para asegurar el flujo de elaboración en las condiciones de calidad y oportunidad
2990,operario maquinarias y herramientas
2991,bodeguero
2992,funciones en terreno tales como  cumplimiento de metas de ventas entrevistando y asesorando transparentemente a potenciales clientes promover la venta de los bienes y servicios entregar los contratos a los clientes registrar las gestiones en los sistemas con información fidedigna y clara
